     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/09/2015-05/15/2015,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R037,207TH STREET                  ,00009908,00000892,00000200,00000216,00000007,00014097,00008103,00000000,00000000,00000000,00000001,00000019,00000532,00000016,00000622,00000050,00000063,00000000,00000057,00000000,00000000,00000000,00000000,                                                                                                                               
R038,215TH STREET                  ,00004105,00000413,00000038,00000113,00000000,00002685,00003177,00000000,00000000,00000000,00000000,00000028,00000152,00000002,00000212,00000058,00000046,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R039,225TH STREET                  ,00012258,00000941,00000122,00000213,00000070,00010045,00007585,00000000,00000000,00000000,00000000,00000049,00000401,00000058,00000632,00000124,00000066,00000000,00000071,00000000,00000000,00000000,00000000,                                                                                                                               
R040,231ST STREET                  ,00017567,00001920,00000253,00000609,00000009,00013641,00013765,00000000,00000000,00000000,00000001,00000167,00000790,00000012,00001166,00000204,00000121,00000000,00000080,00000000,00000000,00000000,00000000,                                                                                                                               
R041,BOWLING GREEN & BATTERY PL    ,00053189,00003026,00000287,00000711,00000856,00022643,00036499,00000000,00000000,00000000,00000013,00001034,00000627,00001191,00004146,00001261,00000521,00000000,00000724,00000000,00000000,00000000,00000000,                                                                                                                               
R042,BOWLING GREEN & BROADWAY      ,00009563,00000363,00000042,00000098,00000125,00006587,00004425,00000000,00000000,00000000,00000001,00000113,00000086,00000209,00000362,00000170,00000071,00000000,00000248,00000000,00000000,00000000,00000000,                                                                                                                               
R043,WALL STREET                   ,00055760,00002871,00000153,00000471,00000780,00018013,00040325,00000000,00000000,00000001,00000004,00001243,00000376,00001558,00003145,00001322,00000591,00000000,00000780,00000000,00000000,00000000,00000000,                                                                                                                               
R044,BROOKLYN BRIDGE               ,00087895,00005595,00000340,00001401,00000487,00039723,00059942,00000000,00000000,00000000,00000002,00001508,00001006,00001076,00004417,00001725,00001155,00000000,00001297,00000000,00000000,00000000,00000000,                                                                                                                               
R045,42ND STREET & GRAND CENTRAL   ,00076780,00003863,00000146,00000350,00002910,00012573,00027232,00000000,00000000,00000000,00000001,00001151,00000337,00002747,00002354,00002200,00000413,00000000,00000603,00000000,00000000,00000000,00000000,                                                                                                                               
R046,42ND STREET & GRAND CENTRAL   ,00219886,00010158,00000483,00001375,00004078,00061028,00104920,00000000,00000000,00000000,00000007,00003137,00002177,00005010,00008947,00004983,00001717,00000000,00003140,00000000,00000000,00000000,00000000,                                                                                                                               
